Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
nia-stripe-linen-dress-fern-dr-8608b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5705.jpg?v=1705821922,7,,,,,,,,,,,,,,,,,,,,,,,,,,
nia-stripe-linen-dress-fern-dr-8608b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5707.jpg?v=1705821922,8,,,,,,,,,,,,,,,,,,,,,,,,,,
zaina-metallic-dress-dr-3300a,Zaina Metallic Dress,<p>Metallic striped handloom linen dress with a play of stripes creating a playful abstract pattern. The dress has stitched down pockets with hand-embroidered gold metallic zari thread work.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,XS,,,,,DR-3300A-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/1.1_1_2.jpg?v=1705821898,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
zaina-metallic-dress-dr-3300a,,,,,,,,,S,,,,,DR-3300A-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/1.2_1_2.jpg?v=1705821898,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-dress-dr-3300a,,,,,,,,,M,,,,,DR-3300A-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/1.3_1_2.jpg?v=1705821898,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-dress-dr-3300a,,,,,,,,,L,,,,,DR-3300A-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/1.4_1_2.jpg?v=1705821899,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-dress-dr-3300a,,,,,,,,,XL,,,,,DR-3300A-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/1.5_1_2.jpg?v=1705821899,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-dress-dr-3300a,,,,,,,,,XXL,,,,,DR-3300A-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/1.6.jpg?v=1705821899,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ena-linen-dress-dawn-dr-5003a,Ena Linen Dress - Dawn,<p>Classic boat-neck dress with 3/4th sleeves and pockets - handcrafted by piecing together soft linen in shades of off-white and beige.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,XS,,,,,DR-5003A-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/ena-1.jpg?v=1705821887,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
ena-linen-dress-dawn-dr-5003a,,,,,,,,,S,,,,,DR-5003A-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/2-1_2_1.jpg?v=1705821887,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ena-linen-dress-dawn-dr-5003a,,,,,,,,,M,,,,,DR-5003A-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/2-2_1_1.jpg?v=1705821887,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ena-linen-dress-dawn-dr-5003a,,,,,,,,,L,,,,,DR-5003A-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/2-3_1_1.jpg?v=1705821887,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ena-linen-dress-dawn-dr-5003a,,,,,,,,,XL,,,,,DR-5003A-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/ena-2.jpg?v=1705821887,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ena-linen-dress-dawn-dr-5003a,,,,,,,,,XXL,,,,,DR-5003A-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/ena-3.jpg?v=1705821887,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-ivory-dr-8611a,Mika Botanical Wrap Dress - Ivory,"<p>An elegant wrap dress in our soft handwoven linen finished with a pop coloured woven selvedge; printed in a hand-illustrated multi-coloured floral bouquet print. The dress has pockets, 3/4th sleeves with a slight puff and adjustable buttons with linen fabric detailed with thread embroidery.</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,Add Slip,No Slip,,,DR-8611A-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5444.jpg?v=1705821876,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
mika-botanical-wrap-dress-ivory-dr-8611a,,,,,,,,,XS,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5445.jpg?v=1705821876,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-ivory-dr-8611a,,,,,,,,,S,,No Slip,,,DR-8611A-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5448.jpg?v=1705821876,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-ivory-dr-8611a,,,,,,,,,S,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5455.jpg?v=1705821876,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-ivory-dr-8611a,,,,,,,,,M,,No Slip,,,DR-8611A-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5467.jpg?v=1705821876,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-ivory-dr-8611a,,,,,,,,,M,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5435.jpg?v=1705821876,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-ivory-dr-8611a,,,,,,,,,L,,No Slip,,,DR-8611A-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5438.jpg?v=1705821876,7,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-ivory-dr-8611a,,,,,,,,,L,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-ivory-dr-8611a,,,,,,,,,XL,,No Slip,,,DR-8611A-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-ivory-dr-8611a,,,,,,,,,XL,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-ivory-dr-8611a,,,,,,,,,XXL,,No Slip,,,DR-8611A-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-ivory-dr-8611a,,,,,,,,,XXL,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
miki-color-blocked-linen-dress-dawn-dr-5011a,Miki Color-Blocked Linen Dress - Dawn,<p>A sleeveless color-blocked sleeveless dress with horizontal bands of soft linen in shades of beige and off-white finished with a running kantha handstitch along the pockets.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-5011A-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/dress-1.jpg?v=1705821856,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
miki-color-blocked-linen-dress-dawn-dr-5011a,,,,,,,,,S,,,,,DR-5011A-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/4-4_3.jpg?v=1705821856,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
miki-color-blocked-linen-dress-dawn-dr-5011a,,,,,,,,,M,,,,,DR-5011A-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/4-1_4.jpg?v=1705821856,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
miki-color-blocked-linen-dress-dawn-dr-5011a,,,,,,,,,L,,,,,DR-5011A-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/4-2_1_3.jpg?v=1705821856,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
miki-color-blocked-linen-dress-dawn-dr-5011a,,,,,,,,,XL,,,,,DR-5011A-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/dress-2.jpg?v=1705821856,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
miki-color-blocked-linen-dress-dawn-dr-5011a,,,,,,,,,XXL,,,,,DR-5011A-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-dress-with-jacket-off-white-cs-8710c,Maya Linen Dress with Jacket - Off White,"<p>Dress - Our favourite, most versatile sleeveless wrap dress in soft pure linen - layer it with a jacket or wear it with our statement earrings for the perfect look. <br>Jacket - An over-sized boyfriend style blazer with pockets in soft pure linen.</p>",SALE IS LIVE ,,Co-ord Sets,Copy AI,TRUE,Top Size,XS,Jacket Size,S/M,,,CS-8710C-XS-S/M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/123.jpg?v=1705821848,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
maya-linen-dress-with-jacket-off-white-cs-8710c,,,,,,,,,XS,,L/XL,,,CS-8710C-XS-L/XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/34_6ae5252d-4bc4-41cd-baa8-12d11bdf858a.jpg?v=1705821848,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-dress-with-jacket-off-white-cs-8710c,,,,,,,,,S,,S/M,,,CS-8710C-S-S/M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/121.jpg?v=1705821848,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-dress-with-jacket-off-white-cs-8710c,,,,,,,,,S,,L/XL,,,CS-8710C-S-L/XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/124.jpg?v=1705821848,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-dress-with-jacket-off-white-cs-8710c,,,,,,,,,M,,S/M,,,CS-8710C-M-S/M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/122.jpg?v=1705821848,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-dress-with-jacket-off-white-cs-8710c,,,,,,,,,M,,L/XL,,,CS-8710C-M-L/XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/17_a0ec83ba-287b-4c1f-b2eb-62eb19fe4e67.jpg?v=1705821848,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-dress-with-jacket-off-white-cs-8710c,,,,,,,,,L,,S/M,,,CS-8710C-L-S/M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/33_def8c37f-4536-4a16-a7c4-8469b41f6a90.jpg?v=1705821848,7,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-dress-with-jacket-off-white-cs-8710c,,,,,,,,,L,,L/XL,,,CS-8710C-L-L/XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/125.jpg?v=1705821848,8,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-dress-with-jacket-off-white-cs-8710c,,,,,,,,,XL,,S/M,,,CS-8710C-XL-S/M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-dress-with-jacket-off-white-cs-8710c,,,,,,,,,XL,,L/XL,,,CS-8710C-XL-L/XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-dress-with-jacket-off-white-cs-8710c,,,,,,,,,XXL,,S/M,,,CS-8710C-XXL-S/M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-dress-with-jacket-off-white-cs-8710c,,,,,,,,,XXL,,L/XL,,,CS-8710C-XXL-L/XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ash-dr-8615c,Kanami Botanical Linen Dress - Ash,<p>An A-line botanical printed linen dress with pockets handcrafted in our handwoven linen with a self-woven pop-coloured selvedge. The botanical print is a hand-illustrated design printed as a bouquet of multi-coloured flowers and the dress has a cut-out detail at the back with pintucks running down the centre of the back.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-8615C-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5836.jpg?v=1705821827,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
kanami-botanical-linen-dress-ash-dr-8615c,,,,,,,,,S,,,,,DR-8615C-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5827.jpg?v=1705821827,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ash-dr-8615c,,,,,,,,,M,,,,,DR-8615C-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5829.jpg?v=1705821827,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ash-dr-8615c,,,,,,,,,L,,,,,DR-8615C-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5833.jpg?v=1705821827,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ash-dr-8615c,,,,,,,,,XL,,,,,DR-8615C-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5848.jpg?v=1705821827,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ash-dr-8615c,,,,,,,,,XXL,,,,,DR-8615C-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5850.jpg?v=1705821827,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ash-dr-8615c,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5838.jpg?v=1705821827,7,,,,,,,,,,,,,,,,,,,,,,,,,,
anzu-color-blocked-dress-dawn-dr-5001a,Anzu Color-Blocked Dress - Dawn,"<p>Color-blocked comfortable tunic dress with a V-neck, pockets and 3/4 sleeves made by combining soft linen in shades of beige and off-white in an abstract contemporary pattern.</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,XS,,,,,DR-5001A-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/anzu-2.jpg?v=1705821807,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
anzu-color-blocked-dress-dawn-dr-5001a,,,,,,,,,S,,,,,DR-5001A-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/1-2_1_1.jpg?v=1705821807,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
anzu-color-blocked-dress-dawn-dr-5001a,,,,,,,,,M,,,,,DR-5001A-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/1-3_1.jpg?v=1705821807,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
anzu-color-blocked-dress-dawn-dr-5001a,,,,,,,,,L,,,,,DR-5001A-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/1-4_1.jpg?v=1705821807,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
anzu-color-blocked-dress-dawn-dr-5001a,,,,,,,,,XL,,,,,DR-5001A-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/anzu-1.jpg?v=1705821807,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
anzu-color-blocked-dress-dawn-dr-5001a,,,,,,,,,XXL,,,,,DR-5001A-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/anzu-3.jpg?v=1705821807,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
nora-wool-dress-clay-dr-9207a,Nora Wool Dress - Clay,"<p>An A-line dress in our soft handwoven wool with a woven wool border. The Nora Dress has full sleeves, pockets, puffed sleeves and gathers at the shoulder. The dress comes with a wool belt with buckle to complete the look.</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,S/M,,,,,DR-9207A-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/12_0062.jpg?v=1705821798,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
nora-wool-dress-clay-dr-9207a,,,,,,,,,L/XL,,,,,DR-9207A-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/8_0051.jpg?v=1705821798,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
nora-wool-dress-clay-dr-9207a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/2_0019.jpg?v=1705821798,3,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-clay-dr-9207a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/7_0049.jpg?v=1705821798,4,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-clay-dr-9207a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/3_0020.jpg?v=1705821798,5,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-clay-dr-9207a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/9_0059.jpg?v=1705821798,6,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-clay-dr-9207a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/4_0028.jpg?v=1705821798,7,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-clay-dr-9207a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/6_0047.jpg?v=1705821798,8,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-clay-dr-9207a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/5_0006.jpg?v=1705821798,9,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-clay-dr-9207a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/11_0069.jpg?v=1705821798,10,,,,,,,,,,,,,,,,,,,,,,,,,,
zaina-metallic-wrap-dress-lavender-dr-9010b,Zaina Metallic Wrap Dress - Lavender,"<p>A classic forever wrap dress in our signature soft hand-woven metallic linen with a pop coloured selvedge, full sleeves, light gathers and adjustable brass buttons.</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-9010B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/ffArtboard91.jpg?v=1705821771,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
zaina-metallic-wrap-dress-lavender-dr-9010b,,,,,,,,,S,,,,,DR-9010B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard19.jpg?v=1705821771,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-wrap-dress-lavender-dr-9010b,,,,,,,,,M,,,,,DR-9010B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard15.jpg?v=1705821771,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-wrap-dress-lavender-dr-9010b,,,,,,,,,L,,,,,DR-9010B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard18.jpg?v=1705821771,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-wrap-dress-lavender-dr-9010b,,,,,,,,,XL,,,,,DR-9010B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard20.jpg?v=1705821771,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-wrap-dress-lavender-dr-9010b,,,,,,,,,XXL,,,,,DR-9010B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard16.jpg?v=1705821771,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-fern-dr-8611b,Mika Botanical Wrap Dress - Fern,"<p>An elegant wrap dress in our soft handwoven linen finished with a pop coloured woven selvedge; printed in a hand-illustrated multi-coloured floral bouquet print. The dress has pockets, 3/4th sleeves with a slight puff and adjustable buttons with linen fabric detailed with thread embroidery.</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-8611B-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5476.jpg?v=1705821754,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
mika-botanical-wrap-dress-fern-dr-8611b,,,,,,,,,S,,,,,DR-8611B-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5508.jpg?v=1705821754,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-fern-dr-8611b,,,,,,,,,M,,,,,DR-8611B-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5507.jpg?v=1705821754,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-fern-dr-8611b,,,,,,,,,L,,,,,DR-8611B-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/back.jpg?v=1705821754,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-fern-dr-8611b,,,,,,,,,XL,,,,,DR-8611B-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5493.jpg?v=1705821754,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-fern-dr-8611b,,,,,,,,,XXL,,,,,DR-8611B-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5495.jpg?v=1705821754,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mika-botanical-wrap-dress-fern-dr-8611b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5496.jpg?v=1705821754,7,,,,,,,,,,,,,,,,,,,,,,,,,,
mika-botanical-wrap-dress-fern-dr-8611b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5506.jpg?v=1705821754,8,,,,,,,,,,,,,,,,,,,,,,,,,,
shira-cowl-neck-dress-black-dr-9011a,Shira Cowl Neck Dress - Black,<p>One of our old favourites - the cowl neck sleeveless dress reimagined in our signature soft handwoven metallic linen with a pop coloured selvedge - pair it with a classic jacket or statement hoops for the perfect look.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-9011A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/BlackArtboard50.jpg?v=1705821731,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
shira-cowl-neck-dress-black-dr-9011a,,,,,,,,,S,,,,,DR-9011A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/For-KaanjjArtboard12.jpg?v=1705821731,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
